Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type
25.88195715,-80.14591675,01:26.7,10/21/21,10,1.033,41.64,-7.117706431,0.9,45.9,41.62,0.65,-5.24,36.3,0.01,3.38,3.38,92,25,510.1,16.2,-1.5,D,1360.6,0,211.992,1,0.96,154,43.09,-80.14446913,25.88334941,0,0,1,N,0.4454323,61,61,11,145,145,46.14377,0,9999.99,3.39,3.517,2,9,29.2,0,29.20000076,45.88,1555.22488,10/21/21,10:37:39,26.7,67.43,45.88,1.174,7.89,-52.9,-2.5,-3.1,-1148,92.3,5.72,12.9,
25.88196317,-80.14591583,01:27.8,10/21/21,10,1.04,41.64,-7.117706431,0.9,48.9,44.63,1.62,1.78,36.3,0,3.44,3.44,92,25,510.1,16.2,-1.5,D,1360.6,0,211.463,1,0.92,154,43.18,-80.14446913,25.88334941,0,0,1,N,0.793811,67,67,11,143,143,48.62363,0,9999.99,3.44,3.567,2,9,29.2,0,29.20000076,46.35,1555.7188,10/21/21,10:37:41,26.7,68.04,46.35,1.228,7.89,-52.9,-3,0.6,-2495,92.3,5.7,12.9,
25.88196619,-80.14591302,01:28.8,10/21/21,10,1.04,41.64,-7.117706431,0.9,49.2,44.93,0.67,-3,36.3,0,3.41,3.42,92,25,510.1,16.2,-1.5,D,1360.6,0,211.003,1,0.96,154,43.2,-80.14446913,25.88334941,0,0,1,N,0.8638616,61,61,11,144,144,49.12003,0,9999.99,3.44,3.567,2,9,29.2,0,29.20000076,10.46,1518.1446,10/21/21,10:37:42,26.7,17.77,10.46,1.163,7.89,-52.9,-8.9,-7.3,91524,92.3,6.97,12.9,
25.88197028,-80.14591063,01:29.8,10/21/21,10,0.839,41.64,-7.117706431,0.9,49.5,45.23,0.82,1.56,36.3,0,3.5,3.5,92,25,510.1,16.2,-1.5,D,1370.2,0,210.508,1,0.94,154,43.24,-80.14446913,25.88334941,0,0,1,N,0.9893035,64,64,11,161,161,50.00655,0,9999.99,3.5,3.627,2,9,29.2,0,29.20000076,46.35,1555.71878,10/21/21,10:37:43,26.69,68.04,46.35,1.157,7.89,-53,-2.8,-1.3,3627,92.3,5.7,12.9,
25.88197427,-80.14590613,01:30.8,10/21/21,10,1.112,41.64,-7.117706431,0.9,55.1,50.8,1.36,-2.92,36.3,0,3.44,3.44,92,25,510.1,16.2,-1.5,D,1370.2,0,209.877,1,0.96,154,43.23,-80.14446913,25.88334941,0,0,1,N,0.9753091,65,65,11,123,123,49.90781,0,9999.99,3.45,3.577,2,9,29.2,0,29.20000076,46.35,1555.71878,10/21/21,10:37:43,26.69,68.04,46.35,1.157,7.89,-53,-2.8,-1.3,3627,92.3,5.7,12.9,
25.88197606,-80.14590275,01:31.8,10/21/21,10,0.848,41.64,-7.117706431,0.9,50.9,46.62,0.5,6.02,36.3,0,3.42,3.42,92,25,510.1,16.2,-1.5,D,1370.2,0,209.499,1,0.92,154,43.2,-80.14446913,25.88334941,0,0,1,N,0.8574315,60,60,11,137,137,49.07452,0,9999.99,3.44,3.567,2,9,29.2,0,29.20000076,45.74,1555.0774,10/21/21,10:37:45,26.71,67.26,45.74,1.085,7.89,-52.9,-1.9,2.5,125699,92.3,5.72,12.9,
25.88197983,-80.14589833,01:32.8,10/21/21,10,0.87,41.64,-7.117706431,0.9,56.7,52.38,2.34,-5.13,36.3,0,3.42,3.42,92,25,510.1,16.2,-1.5,D,1370.2,0,208.888,1,0.99,154,43.17,-80.14446913,25.88334941,0,0,1,N,0.7335807,71,71,11,110,110,48.19611,0,9999.99,3.41,3.537,2,9,29.2,0,29.20000076,45.74,1555.0774,10/21/21,10:37:45,26.71,67.26,45.74,1.085,7.89,-52.9,-1.9,2.5,125699,92.3,5.72,12.9,
25.88198308,-80.14589498,01:33.8,10/21/21,10,0.87,41.64,-7.117706431,0.9,57,52.68,0.67,5.49,36.3,0,3.47,3.48,92,25,510.1,16.2,-1.5,D,1359.6,0,208.399,1,0.94,154,43.19,-80.14446913,25.88334941,0,0,1,N,0.8279942,57,57,11,105,105,48.86597,0,9999.99,3.49,3.617,2,9,29.2,0,29.20000076,46.34,1555.70837,10/21/21,10:37:46,26.69,68.03,46.34,1.287,7.89,-53,-3.9,-2,93355,92.3,5.7,12.9,
25.88198333,-80.14588767,01:34.8,10/21/21,10,1.136,41.64,-7.117706431,0.9,55.5,51.2,1.33,-4.34,36.3,0.01,3.39,3.4,92,25,510.1,16.2,-1.5,D,1359.6,0,207.918,1,0.94,154,43.15,-80.14446913,25.88334941,0,0,1,N,0.6550388,65,65,11,113,113,47.63777,0,9999.99,3.41,3.537,2,9,29.2,0,29.20000076,46.29,1555.65592,10/21/21,10:37:48,26.71,67.96,46.29,1.144,7.89,-52.9,-4.7,-1.5,56408,92.3,5.7,12.9,
25.88198633,-80.145885,01:35.8,10/21/21,10,0.807,41.64,-7.117706431,0.9,51.6,47.32,0.6,-7.5,36.3,0.01,3.44,3.44,92,25,510.1,16.2,-1.5,D,1359.6,0,207.373,1,0.98,154,43.05,-80.14446913,25.88334941,0,0,1,N,0.2904721,61,61,11,118,118,45.03621,0,9999.99,3.45,3.577,2,9,29.2,0,29.20000076,46.29,1555.65592,10/21/21,10:37:48,26.71,67.96,46.29,1.144,7.89,-52.9,-4.7,-1.5,56408,92.3,5.7,12.9,
25.8819915,-80.14588283,01:36.8,10/21/21,10,1.08,41.64,-7.117706431,0.9,59.2,54.85,1.29,2.8,36.3,0,3.46,3.46,92,24,510,16.2,-1.5,D,1414.9,0,206.969,1,0.91,154,43.07,-80.14446913,25.88334941,0,0,1,N,0.363808,65,65,11,105,105,45.56053,0,9999.99,3.46,3.587,2,9,29.2,0,29.20000076,44.98,1554.27828,10/21/21,10:37:49,26.71,66.28,44.98,1.168,7.89,-52.9,-3.1,3.6,31822,92.4,5.75,12.8,
25.88199401,-80.14587907,01:37.8,10/21/21,10,1.08,41.64,-7.117706431,0.9,59.5,55.15,-1.51,7.19,36.3,0,3.49,3.49,92,24,510,16.2,-1.5,D,1414.9,0,206.423,1,0.94,154,43.1,-80.14446913,25.88334941,0,0,1,N,0.4980233,48,48,11,92,92,46.51902,0,9999.99,3.49,3.617,2,9,29.2,0,29.20000076,46.32,1555.68701,10/21/21,10:37:51,26.72,68,46.32,1.174,7.89,-52.8,-9,-8.4,144396,92.4,5.71,12.8,
25.88199771,-80.14587334,01:38.8,10/21/21,10,1.516,41.64,-7.117706431,0.95,63.2,58.79,0.16,3.12,36.3,0,3.45,3.45,92,24,510,16.2,-1.5,D,1414.9,0,205.732,1,1.14,153,43.06,-80.14446913,25.88334941,0,0,1,N,0.371226,58,58,11,74,74,45.61351,0,9999.99,3.42,3.547,2,9,29.2,0,29.20000076,46.32,1555.68701,10/21/21,10:37:51,26.72,68,46.32,1.174,7.89,-52.8,-9,-8.4,144396,92.4,5.71,12.8,
25.88200119,-80.14586711,01:39.8,10/21/21,11,1.46,41.64,-7.117706431,0.9,68.1,63.57,-2.66,-1.17,36.3,0,3.47,3.47,92,24,510,16.2,-1.5,D,1414.9,0,205.024,1,1.15,153,43.01,-80.14446913,25.88334941,0,0,1,N,0.1878076,43,43,11,50,50,44.30153,0,9999.99,3.43,3.557,2,9,29.1,0,29.10000038,46.32,1555.48359,10/21/21,10:37:53,26.71,68,46.32,1.17,7.89,-52.8,-2.9,-7.5,18333,92.5,5.71,12.9,
25.88200367,-80.14586483,01:40.8,10/21/21,11,0.609,41.64,-7.117706431,0.9,67.7,63.18,-1.2,2.18,36.3,0,3.45,3.45,92,23,510,16.2,-1.4,D,1489.2,0,204.512,1,1.11,153,42.97,-80.14446913,25.88334941,0,0,1,N,2.16E-02,50,50,11,52,52,43.11155,0,9999.99,3.45,3.577,2,9,29.2,0,29.10000038,46.32,1555.48359,10/21/21,10:37:53,26.71,68,46.32,1.17,7.89,-52.8,-2.9,-7.5,18333,92.5,5.71,12.9,
25.8820065,-80.14585983,01:41.8,10/21/21,11,1.277,41.64,-7.117706431,0.9,72.6,67.93,-1.94,-1.92,36.3,0,3.43,3.43,92,23,510,16.2,-1.4,D,1489.2,0,204.139,1,1.1,153,42.94,-80.14446913,25.88334941,0,0,1,N,6.84E-02,45,45,11,25,25,42.46655,0,9999.99,3.43,3.557,2,9,29.1,0,29.10000038,32.72,1541.19658,10/21/21,10:37:55,26.71,50.04,32.72,1.111,7.89,-52.6,-3.1,-5.1,217656,92.3,6.15,12.9,
25.88200783,-80.14585767,01:42.8,10/21/21,11,0.423,41.64,-7.117706431,0.9,71.6,66.97,-5.53,-3.36,36.3,0,3.37,3.37,92,23,510,16.2,-1.4,D,1489.2,0,203.532,1,1.26,153,42.91,-80.14446913,25.88334941,0,0,1,N,0.1802666,43,43,11,26,26,41.66583,0,9999.99,3.25,3.377517,2,9,29.1,0,29.10000038,32.72,1541.19658,10/21/21,10:37:55,26.71,50.04,32.72,1.111,7.89,-52.6,-3.1,-5.1,217656,92.3,6.15,12.9,
25.88201006,-80.1458528,01:43.8,10/21/21,11,0.423,41.64,-7.117706431,0.9,65.6,61.13,-3.78,-3.27,36.3,0,3.51,3.51,92,23,509.9,16.2,-1.4,D,1456.5,0,203.326,1,0.94,153,42.91,-80.14446913,25.88334941,0,0,1,N,0.2026686,43,43,11,48,48,41.50541,0,9999.99,3.49,3.617,2,9,29.1,0,29.10000038,43.29,1552.29644,10/21/21,10:37:57,26.7,64.09,43.29,1.095,7.89,-52.6,-10.1,231.6,188390,92.3,5.8,12.9,
25.88201193,-80.14584961,01:44.8,10/21/21,11,1.082,41.64,-7.117706431,0.9,72,67.35,-6.24,-0.47,36.2,0,3.54,3.54,92,23,509.9,16.2,-1.4,D,1456.5,0,202.956,1,0.98,153,42.88,-80.14446913,25.88334941,0,0,1,N,0.2948264,43,43,11,21,21,40.84607,0,9999.99,3.5,3.627,2,9,29.1,0,29.10000038,43.29,1552.29644,10/21/21,10:37:57,26.7,64.09,43.29,1.095,7.89,-52.6,-10.1,231.6,188390,92.3,5.8,12.9,
25.88201318,-80.14584782,01:45.8,10/21/21,11,0.671,41.64,-7.117706431,0.9,67.8,63.28,-1.55,-0.08,36.2,0,3.53,3.53,92,23,509.9,16.2,-1.4,D,1456.5,0,202.732,1,0.93,153,42.87,-80.14446913,25.88334941,0,0,1,N,0.3373378,48,48,11,36,36,40.54207,0,9999.99,3.47,3.597,2,9,29.1,0,29.10000038,46.31,1555.47305,10/21/21,10:37:59,26.7,67.99,46.31,1.079,7.89,-52.6,-2.4,2.8,105528,92.3,5.7,12.9,
25.88201391,-80.14584529,01:46.8,10/21/21,11,0.886,41.64,-7.117706431,0.9,67.9,63.38,-4.8,-1.33,36.3,0,3.58,3.58,92,23,509.9,16.2,-1.4,D,1456.5,0,202.501,1,0.89,153,42.83,-80.14446913,25.88334941,0,0,1,N,0.4640658,43,43,11,27,27,39.63669,0,9999.99,3.55,3.677,2,9,29.1,0,29.10000038,46.14,1555.29442,10/21/21,10:38:00,26.71,67.78,46.14,1.163,7.89,-52.5,-4.8,1,194140,92.3,5.7,12.7,
25.88201611,-80.14584283,01:47.8,10/21/21,11,0.598,41.64,-7.117706431,0.9,73.1,68.42,-0.46,2.35,36.2,0,3.6,3.6,92,22,509.9,16.2,-1.3,D,1550.1,0,202.154,1,0.8,153,42.83,-80.14446913,25.88334941,0,0,1,N,0.4764634,54,54,11,12,12,39.54825,0,9999.99,3.54,3.667,2,9,29.1,0,29.10000038,46.32,1555.48382,10/21/21,10:38:01,26.7,68.01,46.32,1.159,7.88,-52.4,-3.7,-16,151125,92.3,5.7,12.9,
25.88201894,-80.14583988,01:48.8,10/21/21,11,1.025,41.64,-7.117706431,0.9,68.9,64.35,-10.6,-2.59,36.3,0.01,3.53,3.54,92,22,509.9,16.2,-1.3,D,1550.1,0,201.723,1,0.75,153,42.83,-80.14446913,25.88334941,0,0,1,N,0.4819138,43,43,11,26,26,39.50932,0,9999.99,3.5,3.627,2,9,29.1,0,29.10000038,46.32,1555.48382,10/21/21,10:38:01,26.7,68.01,46.32,1.159,7.88,-52.4,-3.7,-16,151125,92.3,5.7,12.9,
25.88202169,-80.14583562,01:49.8,10/21/21,11,1.134,41.64,-7.117706431,0.9,77.2,72.36,-10,0.77,36.2,0,3.59,3.59,92,22,509.9,16.2,-1.3,D,1550.1,0,201.208,1,0.76,153,42.8,-80.14446913,25.88334941,0,0,1,N,0.5815797,43,43,11,5,5,38.79865,0,9999.99,3.5,3.626658,2,9,29.1,0,29.10000038,33.23,1541.7316,10/21/21,10:38:03,26.7,50.72,33.23,0.959,7.89,-52.5,-4.4,0.6,41717,92.3,6.14,13,
25.88202469,-80.14583452,01:50.8,10/21/21,11,0.675,41.64,-7.117706431,0.9,75.9,71.12,-10.1,0.84,36.2,0,3.8,3.8,92,22,509.9,16.2,-1.3,D,1550.1,0,200.889,1,1,154,42.84,-80.14446913,25.88334941,0,0,1,N,0.41993,43,43,11,5,5,39.95181,0,9999.99,3.75,3.877,0,0,29.1,0,29.10000038,33.23,1541.7316,10/21/21,10:38:03,26.7,50.72,33.23,0.959,7.89,-52.5,-4.4,0.6,41717,92.3,6.14,13,
25.88202833,-80.14583883,01:51.8,10/21/21,11,0.929,41.64,-7.117706431,0.9,77.3,72.46,-15.3,-4.93,36.1,0,3.65,3.65,92,22,509.9,16.2,-1.3,D,1567.1,0,200.73,1,1,154,42.88,-80.14446913,25.88334941,0,0,1,N,0.2677282,43,43,11,5,5,41.03985,0,9999.99,3.53,3.65451,0,0,29.1,0,29.10000038,8.74,1516.12149,10/21/21,10:38:04,26.65,15.06,8.74,0.961,7.88,-52.4,-2.5,105.4,157925,92.5,7.06,12.7,
25.88202983,-80.14583667,01:52.8,10/21/21,11,0.5,41.64,-7.117706431,0.9,87.8,82.46,-16.1,3.45,36.2,0,3.65,3.65,92,22,509.9,16.2,-1.3,D,1567.1,0,200.522,1,1,154,42.92,-80.14446913,25.88334941,0,0,1,N,0.1476333,43,43,11,5,5,41.89935,0,9999.99,999.99,999.99,0,0,29.1,0,29.10000038,6.18,1513.45334,10/21/21,10:38:05,26.63,10.93,6.18,0.993,7.88,-52.3,-8.9,-2.8,98676,92.4,7.16,12.7,
25.88203233,-80.1458355,01:53.8,10/21/21,11,0.512,41.64,-7.117706431,0.9,98.1,92.14,-11.7,2.15,36.1,0,3.65,3.65,92,22,509.9,16.2,-1.3,D,1567.1,0,200.235,1,1,154,42.89,-80.14446913,25.88334941,0,0,1,N,0.2149864,43,43,11,5,5,41.41721,0,9999.99,999.99,999.99,0,0,29.1,0,29.10000038,3.31,1510.46428,10/21/21,10:38:07,26.28,6.11,3.31,0.963,7.88,-52.1,-7.7,-1.1,198503,92.3,7.31,12.7,
25.88203242,-80.14583059,01:54.8,10/21/21,11,0.512,41.64,-7.117706431,0.9,81.2,76.19,-11.3,-6.27,36.1,0,3.65,3.65,92,21,509.8,16.2,-1.3,D,1575.2,0,199.992,1,1,154,42.92,-80.14446913,25.88334941,0,0,1,N,0.1167248,43,43,11,5,5,42.12065,0,9999.99,999.99,999.99,0,0,29.1,0,29.10000038,3.31,1510.46428,10/21/21,10:38:07,26.28,6.11,3.31,0.963,7.88,-52.1,-7.7,-1.1,198503,92.3,7.31,12.7,
25.88203479,-80.14583163,01:55.8,10/21/21,11,0.065,41.64,-7.117706431,0.9,108.6,101.9,-19.6,8.1,36.2,0,3.65,3.65,92,21,509.8,16.2,-1.3,D,1575.2,0,199.87,1,1,160,43,-80.14446913,25.88334941,0,0,1,N,0.1483456,43,43,11,5,5,44.01891,0,9999.99,999.99,999.99,0,0,29.1,0,29.10000038,4.97,1512.19282,10/21/21,10:38:08,26.15,8.923,4.97,0.985,7.86,-50.9,-8.5,-6.4,132907,92.2,7.26,12.7,
25.8820348,-80.14583198,01:56.8,10/21/21,11,0.741,41.64,-7.117706431,0.9,111.4,104.49,-17.3,3.96,36.2,0,3.65,3.65,92,21,509.8,16.2,-1.3,D,1575.2,0,199.893,1,1,160,43.01,-80.14446913,25.88334941,0,0,1,N,0.1753969,43,43,11,5,5,44.21262,0,9999.99,999.99,999.99,0,0,29.1,0,29.10000038,4.12,1511.30757,10/21/21,10:38:10,25.97,7.481,4.12,0.989,7.88,-51.8,-8.5,-7.7,171091,92.6,7.34,12.9,
25.88203771,-80.14583287,01:57.8,10/21/21,11,0.399,41.64,-7.117706431,0.9,108.6,101.9,-6.13,1.38,36.1,0.01,3.65,3.66,92,21,509.8,16.2,-1.3,D,1575.2,0,199.717,1,1,160,43.09,-80.14446913,25.88334941,0,0,1,N,0.4699443,43,43,11,5,5,46.3185,0,9999.99,999.99,999.99,0,0,29.1,0,29.10000038,4.12,1511.30757,10/21/21,10:38:10,25.97,7.481,4.12,0.989,7.88,-51.8,-8.5,-7.7,171091,92.6,7.34,12.9,
25.88203863,-80.1458358,01:58.8,10/21/21,11,0.505,41.64,-7.117706431,0.9,114.8,107.64,-3.91,3.99,36.1,0.04,3.65,3.68,92,22,509.8,16.2,-1.3,D,1565.8,0,199.843,1,1,160,43.17,-80.14446913,25.88334941,0,0,1,N,0.7582028,43,43,11,5,5,48.37078,0,9999.99,999.99,999.99,0,0,29.1,0,29.10000038,3.61,1510.78232,10/21/21,10:38:12,25.73,6.617,3.61,1.003,7.87,-51.5,-7.6,0.2,154659,93.7,7.49,12.5,
25.88204086,-80.1458362,01:59.8,10/21/21,11,0.218,41.64,-7.117706431,0.9,111.7,104.77,-2.9,15.5,36.1,0.05,3.65,3.7,92,22,509.8,16.2,-1.3,D,1565.8,0,199.69,1,1,160,43.23,-80.14446913,25.88334941,0,0,1,N,0.9472066,43,43,11,5,5,49.70921,0,9999.99,999.99,999.99,0,0,29.2,0,29.10000038,3.61,1510.78232,10/21/21,10:38:12,25.73,6.617,3.61,1.003,7.87,-51.5,-7.6,0.2,154659,93.7,7.49,12.5,
25.88204351,-80.14583557,02:00.8,10/21/21,11,0.273,41.64,-7.117706431,0.9,113.9,106.81,0.3,4.99,36.1,0.03,3.65,3.68,92,22,509.8,16.2,-1.3,D,1565.8,0,199.432,1,1,160,43.27,-80.14446913,25.88334941,0,0,1,N,1.112303,45,45,11,5,5,50.87244,0,9999.99,999.99,999.99,0,0,29.2,0,29.20000076,2.76,1510.13313,10/21/21,10:38:13,25.66,5.141,2.76,0.986,7.87,-51.3,-7.3,-6.1,158751,94.4,7.59,12.7,
25.88204556,-80.14583694,02:01.8,10/21/21,11,0.69,41.64,-7.117706431,0.9,123.1,115.32,1.28,-3.41,36.2,0.05,3.65,3.7,92,22,509.8,16.2,-1.3,D,1552.1,0,199.361,1,1,160,43.34,-80.14446913,25.88334941,0,0,1,N,1.370482,65,65,11,5,5,52.67801,0,9999.99,999.99,999.99,0,0,29.2,0,29.20000076,3.83,1511.24716,10/21/21,10:38:15,25.63,6.999,3.83,0.986,7.87,-51.1,-8.7,-5.5,142160,95.5,7.64,12.7,
25.88205483,-80.14584167,02:02.8,10/21/21,11,0.284,44.32,-7.117706431,0.9,123.3,115.5,2.04,-3.2,36.1,0.05,3.65,3.7,92,22,509.8,16.2,-1.3,D,1552.1,0,199.056,1,1,160,43.44,-80.14446913,25.88334941,0,0,1,N,1.691902,69,69,11,5,5,54.89867,0,9999.99,999.99,999.99,0,0,29.2,0,29.20000076,3.83,1511.24716,10/21/21,10:38:15,25.63,6.999,3.83,0.986,7.87,-51.1,-8.7,-5.5,142160,95.5,7.64,12.7,
25.88205833,-80.14584083,02:03.8,10/21/21,11,0.409,44.32,-7.117706431,0.95,129.2,120.97,0.61,-13.7,36.1,0.05,3.65,3.69,92,22,509.8,16.2,-1.3,D,1552.1,0,198.801,1,1,160,43.51,-80.14446913,25.88334941,0,0,1,N,1.92486,65,65,11,5,5,56.48604,0,9999.99,999.99,999.99,0,0,29.2,0,29.20000076,2.88,1510.25849,10/21/21,10:38:17,25.57,5.35,2.88,0.989,7.87,-51.2,-9.1,0.1,192634,97.2,7.82,12.7,
25.88205556,-80.14583615,02:04.8,10/21/21,10,0.409,44.32,-7.117706431,0.95,140.5,131.5,0.49,-20.3,36.1,0.03,3.65,3.68,92,22,509.8,16.2,-1.3,D,1552.1,0,198.498,1,1,160,43.55,-80.14446913,25.88334941,0,0,1,N,2.073998,60,60,11,5,5,57.49142,0,9999.99,999.99,999.99,0,0,29.2,0,29.20000076,2.88,1510.25849,10/21/21,10:38:17,25.57,5.35,2.88,0.989,7.87,-51.2,-9.1,0.1,192634,97.2,7.82,12.7,
25.88205894,-80.14583505,02:05.8,10/21/21,11,0.798,44.32,-7.117706431,0.9,142.3,133.19,-13.2,-0.49,36.1,0.01,3.65,3.66,92,22,509.7,16.2,-1.3,D,1553.2,0,198.151,1,1,160,43.6,-80.14446913,25.88334941,0,0,1,N,2.247683,43,43,11,5,5,58.65089,0,9999.99,999.99,999.99,0,0,29.2,0,29.20000076,2.86,1510.23279,10/21/21,10:38:18,25.58,5.312,2.86,0.981,7.87,-51.2,-8.2,-0.2,122650,97.9,7.88,12.6,
25.88205964,-80.14582626,02:06.8,10/21/21,11,1.563,64.81,-7.117706431,0.9,160.8,150.81,-19.8,1.1,36.2,0,3.65,3.65,92,22,509.7,16.2,-1.3,D,1553.2,0,197.488,1,1,160,43.43,-80.14446913,25.88334941,0,0,1,N,1.644785,43,43,11,5,5,54.57519,0,9999.99,999.99,999.99,0,0,29.2,0,29.20000076,4.13,1511.5515,10/21/21,10:38:20,25.76,7.495,4.13,0.979,7.87,-51.1,-8.3,-1,140824,99.3,7.91,12.5,
25.8820639,-80.14582247,02:07.8,10/21/21,11,1.741,64.81,-7.117706431,0.9,189.4,179.2,-11.5,1.15,36.1,0,3.65,3.65,92,22,509.7,16.2,-1.3,D,1553.2,0,196.884,1,1,160,43.45,-80.14446913,25.88334941,0,0,1,N,1.688119,43,43,11,5,5,54.87264,0,9999.99,999.99,999.99,0,0,29.2,0,29.20000076,3.65,1511.05191,10/21/21,10:38:21,25.92,6.683,3.65,0.982,7.87,-51.2,-6.5,-5.1,55704,99.7,7.94,12.7,
25.88206634,-80.14581898,02:08.8,10/21/21,11,0.998,64.81,-7.117706431,0.9,201.3,191.41,-7.18,-2.05,36.1,0,3.65,3.65,92,22,509.7,16.2,-1.4,D,1513.2,0,196.446,1,1,160,43.43,-80.14446913,25.88334941,0,0,1,N,1.602839,43,43,11,5,5,54.28658,0,9999.99,999.99,999.99,0,0,29.2,0,29.20000076,3.65,1511.05191,10/21/21,10:38:21,25.92,6.683,3.65,0.982,7.87,-51.2,-6.5,-5.1,55704,99.7,7.94,12.7,
25.88207667,-80.14581283,02:09.8,10/21/21,11,0.883,64.81,-7.117706431,0.9,211.4,201.92,-1.93,-5.6,36.1,0.03,3.65,3.67,92,22,509.7,16.2,-1.4,D,1513.2,0,195.987,1,1,160,43.5,-80.14446913,25.88334941,0,0,1,N,1.849014,45,45,11,5,5,55.97141,0,9999.99,999.99,999.99,0,0,29.3,0,29.29999924,2.73,1510.33313,10/21/21,10:38:23,26.03,5.094,2.73,0.985,7.86,-51,-7.6,-9.5,43390,99.9,7.98,12.7,
25.88207867,-80.14581117,02:10.8,10/21/21,11,0.947,64.81,-7.117706431,0.9,212.7,203.28,-3.17,-1.32,36.1,0.04,3.65,3.68,92,22,509.7,16.2,-1.4,D,1513.2,0,195.663,1,1,160,43.47,-80.14446913,25.88334941,0,0,1,N,1.744523,43,43,11,5,5,55.25887,0,9999.99,999.99,999.99,0,0,29.3,0,29.29999924,2.73,1510.33313,10/21/21,10:38:23,26.03,5.094,2.73,0.985,7.86,-51,-7.6,-9.5,43390,99.9,7.98,12.7,
25.88207867,-80.145806,02:11.8,10/21/21,11,0.94,64.81,-7.117706431,0.9,218,208.84,0.24,1.28,36.1,0.04,3.65,3.68,92,22,509.7,16.2,-1.4,D,1513.2,0,195.442,1,1,160,43.49,-80.14446913,25.88334941,0,0,1,N,1.779812,58,58,11,5,5,55.49996,0,9999.99,999.99,999.99,0,0,29.3,0,29.29999924,2.63,1510.22993,10/21/21,10:38:25,26.11,4.927,2.63,0.992,7.86,-50.9,-8.8,-3.6,25487,100,7.98,12.6,
25.88207469,-80.14580863,02:12.8,10/21/21,11,0.94,64.81,-7.117706431,0.9,224.1,215.26,-0.59,0.07,36.1,0.04,3.65,3.68,92,23,509.7,16.2,-1.4,D,1494,0,195.061,1,1,160,43.39,-80.14446913,25.88334941,0,0,1,N,1.453481,53,53,11,5,5,53.25446,0,9999.99,999.99,999.99,0,0,29.3,0,29.29999924,2.63,1510.22993,10/21/21,10:38:25,26.11,4.927,2.63,0.992,7.86,-50.9,-8.8,-3.6,25487,100,7.98,12.6,
25.88207452,-80.14580392,02:13.8,10/21/21,10,1.346,64.81,-7.117706431,1,227.3,218.63,-0.55,0.37,36.1,0.03,3.65,3.67,92,23,509.7,16.2,-1.4,D,1494,0,194.751,1,1,160,43.29,-80.14446913,25.88334941,0,0,1,N,1.091563,54,54,11,5,5,50.72661,0,9999.99,999.99,999.99,0,0,29.3,0,29.29999924,2.63,1510.22935,10/21/21,10:38:26,26.14,4.913,2.63,0.989,7.86,-50.9,-8.7,-3.5,30902,99.9,7.96,12.7,
